gameId,playId,start_frame,end_frame
2022091900,3851,6,55
2022091900,3875,6,39
2022091900,3917,6,33
2022091900,3938,6,47
2022091900,3959,6,44
2022091900,3980,6,62
2022091901,112,6,69
2022091901,133,6,57
2022091901,258,6,42
2022091901,409,6,36
2022091901,675,6,71
2022091901,766,6,39
2022091901,904,6,51
2022091901,936,6,43
2022091901,1156,6,63
2022091901,1372,6,33
2022091901,1482,6,45
2022091901,1620,6,61
2022091901,1641,6,46
2022091901,1662,6,54
2022091901,1890,6,44
2022091901,1940,6,47
2022091901,2126,6,54
2022091901,2247,6,62
2022091901,2428,6,59
2022091901,2449,6,42
2022091901,2470,6,50
2022091901,2685,6,66
2022091901,2790,6,34
2022091901,2976,6,61
2022091901,3515,6,40
2022091901,3536,6,52
2022091901,3557,6,44
2022091901,3578,6,65
2022091901,3599,6,51
2022092200,56,6,47
2022092200,84,6,49
2022092200,214,6,47
2022092200,240,6,41
2022092200,302,6,36
2022092200,419,6,73
2022092200,440,6,49
2022092200,534,6,56
2022092200,622,6,98
2022092200,643,6,45
2022092200,770,6,52
2022092200,847,6,46
2022092200,887,6,56
2022092200,1052,6,58
2022092200,1187,6,72
2022092200,1232,6,57
2022092200,1348,6,53
2022092200,1398,6,74
2022092200,1419,6,64
2022092200,1456,6,54
2022092200,1502,6,55
2022092200,1523,6,50
2022092200,1686,6,54
2022092200,1707,6,70
2022092200,1735,6,67
2022092200,2156,6,51
2022092200,2230,6,50
2022092200,2252,6,81
2022092200,2537,6,59
2022092200,2613,6,76
2022092200,2674,6,77
2022092200,2695,6,44
2022092200,2716,6,49
2022092200,2740,6,50
2022092200,2924,6,46
2022092200,3007,6,61
2022092200,3030,6,62
2022092200,3093,6,84
2022092200,3114,6,52
2022092200,3135,6,41
2022092200,3179,6,57
2022092200,3200,6,59
2022092200,3221,6,72
2022092200,3242,6,37
2022092200,3308,6,34
2022092200,3439,6,46
2022092200,3484,6,62
2022092200,3505,6,39
2022092200,3664,6,63
2022092200,3692,6,65
2022092200,4028,6,60
2022092200,4064,6,52
2022092200,4085,6,61
2022092500,66,6,60
2022092500,87,6,59
2022092500,194,6,71
2022092500,242,6,46
2022092500,334,6,49
2022092500,454,6,53
2022092500,532,6,49
2022092500,586,6,41
2022092500,756,6,56
2022092500,787,6,47
2022092500,928,6,44
2022092500,1074,6,54
2022092500,1170,6,51
2022092500,1458,6,52
2022092500,1503,6,71
2022092500,1550,6,43
2022092500,1571,6,58
2022092500,1746,6,59
2022092500,1825,6,52
2022092500,1998,6,56
2022092500,2152,6,50
2022092500,2173,6,85
2022092500,2218,6,62
2022092500,2239,6,64
2022092500,2284,6,60
2022092500,2334,6,53
2022092500,2379,6,44
2022092500,2462,6,65
2022092500,2539,6,53
2022092500,2582,6,46
2022092500,2711,6,46
2022092500,2790,6,41
2022092500,2874,6,49
2022092500,3097,6,44
2022092500,3344,6,56
2022092500,3413,6,41
2022092500,3631,6,61
2022092500,3653,6,47
2022092500,3735,6,56
2022092500,3763,6,58
2022092500,3791,6,71
2022092500,3959,6,57
2022092500,3980,6,54
2022092501,134,6,47
2022092501,225,6,62
2022092501,287,6,64
2022092501,308,6,59
2022092501,417,6,53
2022092501,481,6,59
2022092501,531,6,56
2022092501,552,6,64
2022092501,612,6,55
2022092501,684,6,51
2022092501,724,6,49
2022092501,745,6,55
2022092501,836,6,36
2022092501,979,6,43
2022092501,1122,6,64
2022092501,1178,6,49
2022092501,1278,6,60
2022092501,1356,6,36
2022092501,1377,6,61
2022092501,1398,6,46
2022092501,1449,6,78
2022092501,1475,6,56
2022092501,1496,6,54
2022092501,1517,6,34
2022092501,1650,6,59
2022092501,1676,6,44
2022092501,1719,6,60
2022092501,1764,6,44
2022092501,2081,6,58
2022092501,2108,6,63
2022092501,2236,6,55
2022092501,2312,6,54
2022092501,2398,6,114
2022092501,2448,6,49
2022092501,2469,6,37
2022092501,2490,6,42
2022092501,2564,6,50
2022092501,2585,6,77
2022092501,2606,6,42
2022092501,2742,6,42
2022092501,2816,6,49
2022092501,2837,6,35
2022092501,2940,6,44
2022092501,3119,6,92
2022092501,3140,6,64
2022092501,3161,6,50
2022092501,3295,6,41
2022092501,3433,6,50
2022092501,3570,6,47
2022092501,3662,6,75
2022092501,3688,6,34
2022092501,3874,6,37
2022092502,86,6,72
2022092502,161,6,57
2022092502,182,6,63
2022092502,350,6,59
2022092502,371,6,56
2022092502,392,6,31
2022092502,442,6,42
2022092502,485,6,52
2022092502,549,6,38
2022092502,688,6,65
2022092502,762,6,52
2022092502,870,6,51
2022092502,910,6,38
2022092502,1049,6,53
2022092502,1070,6,48
2022092502,1259,6,42
2022092502,1301,6,43
2022092502,1354,6,73
2022092502,1469,6,55
2022092502,1594,6,46
2022092502,1682,6,37
2022092502,1890,6,59
2022092502,1998,6,44
2022092502,2149,6,44
2022092502,2196,6,44
2022092502,2358,6,37
2022092502,2379,6,42
2022092502,2514,6,50
2022092502,2632,6,65
2022092502,2653,6,39
2022092502,2734,6,71
2022092502,2867,6,47
2022092502,2931,6,54
2022092502,3024,6,42
2022092502,3180,6,37
2022092502,3252,6,39
2022092502,3302,6,45
2022092502,3422,6,44
2022092502,3593,6,46
2022092502,3662,6,74
2022092502,3725,6,61
2022092503,143,6,42
2022092503,273,6,48
2022092503,499,6,44
2022092503,542,6,39
2022092503,600,6,51
2022092503,621,6,50
2022092503,753,6,30
2022092503,951,6,56
2022092503,1225,6,55
2022092503,1358,6,60
2022092503,1405,6,50
2022092503,1670,6,52
2022092503,1696,6,47
2022092503,2159,6,36
2022092503,2285,6,47
2022092503,2397,6,36
2022092503,2562,6,36
2022092503,2807,6,37
2022092503,2890,6,92
2022092503,2944,6,59
2022092503,3133,6,35
2022092503,3178,6,50
2022092503,3246,6,31
2022092503,3299,6,47
2022092503,3458,6,44
2022092503,3639,6,41
2022092503,3660,6,59
2022092503,3768,6,34
2022092504,63,6,60
2022092504,134,6,43
2022092504,223,6,46
2022092504,244,6,40
2022092504,399,6,49
2022092504,422,6,62
2022092504,494,6,33
2022092504,554,6,51
2022092504,575,6,44
2022092504,599,6,35
2022092504,691,6,47
2022092504,712,6,65
2022092504,779,6,44
2022092504,825,6,38
2022092504,868,6,44
2022092504,1052,6,53
2022092504,1130,6,47
2022092504,1151,6,60
2022092504,1194,6,56
2022092504,1249,6,65
2022092504,1451,6,49
2022092504,1549,6,50
2022092504,1642,6,61
2022092504,1744,6,45
2022092504,2170,6,40
2022092504,2260,6,50
2022092504,2281,6,54
2022092504,2323,6,57
2022092504,2402,6,44
2022092504,2423,6,42
2022092504,2554,6,72
2022092504,2575,6,56
2022092504,2596,6,50
2022092504,2639,6,77
2022092504,2795,6,64
2022092504,2902,6,55
2022092504,3109,6,36
2022092504,3192,6,42
2022092504,3270,6,49
2022092504,3452,6,46
2022092504,3526,6,56
2022092504,3586,6,47
2022092504,3607,6,69
2022092504,3628,6,38
2022092504,3660,6,46
2022092504,3681,6,47
2022092504,3733,6,46
2022092504,3778,6,49
2022092504,3799,6,60
2022092504,3952,6,39
2022092504,4015,6,43
2022092504,4036,6,48
2022092504,4067,6,59
2022092505,188,6,52
2022092505,399,6,45
2022092505,473,6,41
2022092505,633,6,68
2022092505,654,6,49
2022092505,702,6,58
2022092505,1001,6,79
2022092505,1067,6,45
2022092505,1110,6,52
2022092505,1276,6,42
2022092505,1326,6,71
2022092505,1347,6,45
2022092505,1477,6,53
2022092505,1527,6,55
2022092505,1600,6,65
2022092505,1853,6,39
2022092505,1909,6,49
2022092505,1930,6,50
2022092505,2019,6,34
2022092505,2072,6,54
2022092505,2142,6,57
2022092505,2184,6,52
2022092505,2293,6,42
2022092505,2338,6,78
2022092505,2580,6,43
2022092505,2627,6,64
2022092505,2648,6,47
2022092505,2753,6,70
2022092505,2798,6,44
2022092505,2943,6,39
2022092505,3133,6,42
2022092505,3204,6,39
2022092505,3252,6,51
2022092505,3416,6,60
2022092505,3539,6,48
2022092506,205,6,53
2022092506,474,6,43
2022092506,495,6,69
2022092506,593,6,48
2022092506,696,6,42
2022092506,800,6,52
2022092506,821,6,51
2022092506,898,6,74
2022092506,974,6,53
2022092506,1116,6,44
2022092506,1185,6,35
2022092506,1370,6,52
2022092506,1391,6,43
2022092506,1434,6,40
2022092506,1590,6,62
2022092506,1896,6,40
2022092506,1986,6,43
2022092506,2522,6,47
2022092506,2701,6,47
2022092506,2790,6,36
2022092506,2977,6,48
2022092506,2998,6,50
2022092506,3244,6,54
2022092506,3311,6,54
2022092506,3332,6,45
2022092506,3467,6,48
2022092506,3567,6,45
2022092506,3612,6,64
2022092506,3644,6,59
2022092506,3724,6,53
2022092506,3908,6,60
2022092506,3929,6,58
2022092506,3950,6,41
2022092506,3971,6,40
2022092506,3997,6,64
2022092506,4039,6,52
2022092506,4060,6,55
2022092506,4102,6,61
2022092506,4138,6,63
2022092507,56,6,34
2022092507,123,6,39
2022092507,173,6,52
2022092507,194,6,43
2022092507,549,6,52
2022092507,570,6,45
2022092507,676,6,50
2022092507,721,6,52
2022092507,812,6,32
2022092507,889,6,42
2022092507,992,6,63
2022092507,1114,6,39
2022092507,1183,6,65
2022092507,1233,6,56
2022092507,1254,6,66
2022092507,1363,6,42
2022092507,1384,6,54
2022092507,1722,6,56
2022092507,1815,6,56
2022092507,1862,6,60
2022092507,1883,6,57
2022092507,1914,6,57
2022092507,1967,6,49
2022092507,2017,6,48
2022092507,2067,6,42
2022092507,2208,6,44
2022092507,2487,6,45
2022092507,2579,6,41
2022092507,2600,6,57
2022092507,2640,6,44
2022092507,2688,6,49
2022092507,2731,6,68
2022092507,2811,6,51
2022092507,2832,6,53
2022092507,2910,6,43
2022092507,2958,6,41
2022092507,3281,6,47
2022092507,3338,6,65
2022092508,229,6,56
2022092508,255,6,47
2022092508,422,6,39
2022092508,559,6,45
2022092508,580,6,61
2022092508,625,6,54
2022092508,646,6,45
2022092508,720,6,38
2022092508,741,6,44
2022092508,839,6,36
2022092508,935,6,40
2022092508,990,6,43
2022092508,1067,6,43
2022092508,1109,6,57
2022092508,1241,6,53
2022092508,1450,6,57
2022092508,1679,6,47
2022092508,1901,6,49
2022092508,2300,6,38
2022092508,2388,6,72
2022092508,2409,6,40
2022092508,2473,6,48
2022092508,2570,6,59
2022092508,2804,6,42
2022092508,2894,6,28
2022092508,3155,6,79
2022092508,3240,6,46
2022092508,3623,6,44
2022092508,3644,6,44
2022092508,3686,6,47
2022092508,4122,6,38
2022092508,4243,6,45
2022092508,4271,6,47
2022092509,103,6,70
2022092509,148,6,41
2022092509,213,6,45
2022092509,299,6,50
2022092509,320,6,45
2022092509,365,6,39
2022092509,386,6,47
2022092509,513,6,51
2022092509,765,6,53
2022092509,786,6,46
2022092509,1054,6,38
2022092509,1075,6,46
2022092509,1169,6,42
2022092509,1241,6,50
2022092509,1393,6,50
2022092509,1581,6,49
2022092509,1602,6,40
2022092509,1716,6,40
2022092509,1761,6,51
2022092509,2117,6,58
2022092509,2171,6,50
2022092509,2216,6,46
2022092509,2480,6,95
2022092509,2626,6,46
2022092509,2694,6,43
2022092509,2715,6,39
2022092509,2739,6,43
2022092509,2784,6,42
2022092509,2829,6,54
2022092509,2873,6,39
2022092509,2915,6,51
2022092509,2997,6,52
2022092509,3274,6,51
2022092509,3295,6,41
2022092509,3316,6,45
2022092509,3385,6,32
2022092509,3454,6,73
2022092509,3475,6,69
2022092509,3496,6,43
2022092509,3953,6,41
2022092510,79,6,55
2022092510,234,6,43
2022092510,414,6,63
2022092510,504,6,53
2022092510,603,6,85
2022092510,624,6,46
2022092510,945,6,43
2022092510,1388,6,42
2022092510,1431,6,49
2022092510,1452,6,53
2022092510,1526,6,54
2022092510,1659,6,31
2022092510,1683,6,70
2022092510,1791,6,57
2022092510,2215,6,68
2022092510,2377,6,49
2022092510,2398,6,36
2022092510,2493,6,56
2022092510,2536,6,54
2022092510,2583,6,52
2022092510,2646,6,57
2022092510,2755,6,48
2022092510,2846,6,49
2022092510,2870,6,52
2022092510,2891,6,49
2022092510,2912,6,62
2022092510,3101,6,48
2022092510,3210,6,51
2022092510,3311,6,56
2022092510,3380,6,58
2022092510,3464,6,50
2022092510,3485,6,41
2022092510,3522,6,57
2022092510,3601,6,61
2022092511,55,6,66
2022092511,100,6,62
2022092511,121,6,62
2022092511,166,6,32
2022092511,216,6,52
2022092511,248,6,39
2022092511,352,6,68
2022092511,397,6,46
2022092511,635,6,45
2022092511,714,6,46
2022092511,812,6,52
2022092511,903,6,46
2022092511,1170,6,59
2022092511,1220,6,48
2022092511,1289,6,46
2022092511,1360,6,53
2022092511,1413,6,47
2022092511,1514,6,42
2022092511,1564,6,58
2022092511,1670,6,57
2022092511,1869,6,58
2022092511,1890,6,48
2022092511,2136,6,48
2022092511,2181,6,54
2022092511,2235,6,71
2022092511,2280,6,46
2022092511,2433,6,40
2022092511,2475,6,51
2022092511,2520,6,111
2022092511,2541,6,55
2022092511,2591,6,44
2022092511,2746,6,88
2022092511,2772,6,66
2022092511,2793,6,57
2022092511,2994,6,41
2022092511,3191,6,59
2022092511,3236,6,70
2022092511,3257,6,50
2022092511,3302,6,51
2022092511,3323,6,62
2022092511,3356,6,55
2022092511,3483,6,37
2022092511,3528,6,51
2022092511,3660,6,44
2022092511,3688,6,47
2022092512,78,6,59
2022092512,99,6,54
2022092512,120,6,50
2022092512,194,6,58
2022092512,292,6,44
2022092512,313,6,53
2022092512,387,6,40
2022092512,415,6,53
2022092512,470,6,59
2022092512,620,6,56
2022092512,713,6,51
2022092512,842,6,37
2022092512,892,6,43
2022092512,944,6,53
2022092512,1236,6,42
2022092512,1257,6,58
2022092512,1278,6,42
2022092512,1299,6,36
2022092512,1778,6,57
2022092512,1855,6,50
2022092512,1876,6,39
2022092512,1897,6,59
2022092512,2278,6,55
2022092512,2299,6,56
2022092512,2397,6,64
2022092512,2498,6,38
2022092512,2594,6,64
2022092512,2760,6,42
2022092512,2824,6,39
2022092512,2887,6,42
2022092512,2990,6,38
2022092512,3022,6,51
2022092512,3308,6,45
2022092512,3360,6,45
2022092512,3415,6,39
2022092512,3811,6,36
2022092513,65,6,47
2022092513,226,6,48
2022092513,320,6,86
2022092513,365,6,42
2022092513,466,6,39
2022092513,635,6,57
2022092513,715,6,50
2022092513,736,6,55
2022092513,798,6,45
2022092513,843,6,57
2022092513,864,6,55
2022092513,1058,6,40
2022092513,1363,6,61
2022092513,1413,6,40
2022092513,1434,6,50
2022092513,1484,6,56
2022092513,1505,6,51
2022092513,1553,6,39
2022092513,1634,6,37
2022092513,2062,6,46
2022092513,2225,6,53
2022092513,2368,6,44
2022092513,2458,6,45
2022092513,2588,6,47
2022092513,2609,6,63
2022092513,2630,6,45
2022092513,2684,6,45
2022092513,2705,6,41
2022092513,2768,6,65
2022092513,2794,6,33
2022092513,2900,6,50
2022092513,3128,6,45
2022092513,3257,6,38
2022092513,3589,6,50
2022092513,3610,6,29
2022092513,3793,6,45
2022092513,3814,6,45
2022092513,3842,6,37
2022092600,81,6,63
2022092600,107,6,43
2022092600,255,6,44
2022092600,516,6,46
2022092600,537,6,47
2022092600,617,6,61
2022092600,662,6,50
2022092600,683,6,67
2022092600,794,6,58
2022092600,894,6,52
2022092600,934,6,44
2022092600,1003,6,45
2022092600,1024,6,50
2022092600,1162,6,90
2022092600,1183,6,39
2022092600,1284,6,35
2022092600,1340,6,42
2022092600,1414,6,52
2022092600,1514,6,98
2022092600,1557,6,46
2022092600,1578,6,57
2022092600,1604,6,39
2022092600,2095,6,53
2022092600,2137,6,43
2022092600,2318,6,52
2022092600,2413,6,45
2022092600,2495,6,53
2022092600,2540,6,98
2022092600,2617,6,45
2022092600,2662,6,57
2022092600,2731,6,52
2022092600,2874,6,67
2022092600,2977,6,51
2022092600,3059,6,55
2022092600,3104,6,42
2022092600,3311,6,31
2022092600,3448,6,41
2022092600,3469,6,48
2022092600,3855,6,45
2022092600,3876,6,47
2022092600,3904,6,40
2022092600,3925,6,55
2022092900,57,6,45
2022092900,150,6,60
2022092900,251,6,46
2022092900,272,6,66
2022092900,334,6,62
2022092900,615,6,69
2022092900,639,6,44
2022092900,836,6,52
2022092900,883,6,59
2022092900,904,6,56
2022092900,968,6,46
2022092900,1010,6,66
2022092900,1132,6,51
2022092900,1188,6,42
2022092900,1233,6,56
2022092900,1540,6,45
2022092900,1627,6,37
2022092900,1728,6,64
2022092900,1749,6,54
2022092900,1915,6,49
2022092900,2083,6,44
2022092900,2233,6,47
2022092900,2254,6,51
2022092900,2354,6,52
2022092900,2375,6,58
2022092900,2469,6,53
2022092900,2553,6,58
2022092900,2622,6,46
2022092900,2643,6,51
2022092900,2779,6,48
2022092900,2896,6,40
2022092900,2917,6,75
2022092900,2945,6,52
2022092900,3034,6,45
2022092900,3055,6,52
2022092900,3148,6,44
2022092900,3198,6,67
2022092900,3329,6,68
2022092900,3350,6,42
2022092900,3437,6,60
2022092900,3458,6,42
2022092900,3527,6,60
2022092900,3579,6,64
2022092900,3602,6,42
2022100200,78,6,52
2022100200,179,6,38
2022100200,294,6,41
2022100200,372,6,56
2022100200,541,6,45
2022100200,678,6,73
2022100200,864,6,47
2022100200,959,6,46
2022100200,1011,6,47
2022100200,1072,6,40
2022100200,1093,6,44
2022100200,1210,6,45
2022100200,1231,6,44
2022100200,1338,6,50
2022100200,1383,6,34
2022100200,1404,6,50
2022100200,1463,6,56
2022100200,1484,6,66
2022100200,1570,6,43
2022100200,1679,6,49
2022100200,1707,6,42
2022100200,2044,6,61
2022100200,2136,6,55
2022100200,2298,6,34
2022100200,2418,6,47
2022100200,2467,6,51
2022100200,2488,6,50
2022100200,2702,6,45
2022100200,2779,6,50
2022100200,2876,6,50
2022100200,3018,6,49
2022100200,3097,6,42
2022100200,3118,6,43
2022100200,3160,6,47
2022100200,3210,6,68
2022100200,3349,6,57
2022100200,3504,6,38
2022100200,3755,6,53
2022100200,3776,6,42
2022100200,3826,6,32
2022100200,3939,6,74
2022100200,3989,6,53
2022100200,4017,6,35
2022100201,144,6,79
2022100201,200,6,40
2022100201,288,6,48
2022100201,333,6,60
2022100201,383,6,40
2022100201,472,6,40
2022100201,545,6,40
2022100201,655,6,69
2022100201,716,6,53
2022100201,778,6,62
2022100201,855,6,75
2022100201,895,6,66
2022100201,952,6,38
2022100201,1064,6,92
2022100201,1087,6,65
2022100201,1108,6,53
2022100201,1129,6,38
2022100201,1152,6,45
2022100201,1250,6,49
2022100201,1340,6,46
2022100201,1432,6,43
2022100201,1453,6,66
2022100201,1552,6,42
2022100201,1797,6,50
2022100201,1881,6,54
2022100201,1902,6,41
2022100201,2105,6,54
2022100201,2189,6,39
2022100201,2210,6,46
2022100201,2252,6,35
2022100201,2325,6,67
2022100201,2346,6,45
2022100201,2471,6,64
2022100201,2492,6,41
2022100201,2513,6,54
2022100201,2534,6,63
2022100201,2555,6,40
2022100201,2595,6,45
2022100201,2616,6,62
2022100201,2642,6,55
2022100201,2663,6,41
2022100201,2753,6,72
2022100201,2843,6,80
2022100201,2864,6,74
2022100201,2922,6,52
2022100201,2943,6,72
2022100201,2969,6,94
2022100201,3001,6,41
2022100201,3167,6,69
2022100201,3188,6,47
2022100201,3255,6,59
2022100201,3317,6,59
2022100201,3373,6,44
2022100201,3399,6,63
2022100201,3434,6,50
2022100201,3578,6,34
2022100202,57,6,54
2022100202,137,6,71
2022100202,245,6,50
2022100202,479,6,52
2022100202,546,6,55
2022100202,593,6,51
2022100202,688,6,47
2022100202,733,6,63
2022100202,775,6,47
2022100202,881,6,35
2022100202,988,6,57
2022100202,1097,6,57
2022100202,1142,6,56
2022100202,1214,6,59
2022100202,1235,6,64
2022100202,1324,6,57
2022100202,1393,6,63
2022100202,1894,6,59
2022100202,2284,6,70
2022100202,2310,6,45
2022100202,2331,6,37
2022100202,2553,6,48
2022100202,2685,6,54
2022100202,2913,6,49
2022100202,3010,6,65
2022100202,3156,6,58
2022100202,3342,6,44
2022100202,3405,6,80
2022100202,3552,6,43
2022100202,3645,6,49
2022100202,3806,6,31
2022100202,3863,6,55
2022100203,242,6,41
2022100203,284,6,51
2022100203,326,6,84
2022100203,347,6,49
2022100203,530,6,55
2022100203,551,6,41
2022100203,622,6,46
2022100203,643,6,57
2022100203,740,6,56
2022100203,761,6,43
2022100203,1023,6,63
2022100203,1443,6,52
2022100203,1623,6,50
2022100203,2046,6,47
2022100203,2067,6,32
2022100203,2292,6,49
2022100203,2398,6,48
2022100203,2419,6,49
2022100203,2739,6,50
2022100203,2765,6,45
2022100203,2873,6,68
2022100203,2928,6,42
2022100203,2997,6,60
2022100203,3256,6,41
2022100203,3449,6,43
2022100203,3833,6,67
2022100203,3854,6,44
2022100203,3875,6,40
2022100203,3896,6,50
2022100203,3924,6,31
2022100204,56,6,44
2022100204,123,6,37
2022100204,144,6,39
2022100204,223,6,55
2022100204,244,6,49
2022100204,313,6,45
2022100204,426,6,44
2022100204,447,6,44
2022100204,512,6,42
2022100204,565,6,52
2022100204,710,6,39
2022100204,851,6,55
2022100204,877,6,38
2022100204,898,6,64
2022100204,1022,6,53
2022100204,1106,6,70
2022100204,1151,6,38
2022100204,1172,6,77
2022100204,1222,6,40
2022100204,1321,6,54
2022100204,1379,6,37
2022100204,1475,6,41
2022100204,1496,6,43
2022100204,1538,6,43
2022100204,1634,6,69
2022100204,1745,6,50
2022100204,1860,6,42
2022100204,1915,6,68
2022100204,1982,6,42
2022100204,2003,6,51
2022100204,2071,6,34
2022100204,2137,6,39
2022100204,2433,6,39
2022100204,2539,6,44
2022100204,2606,6,67
2022100204,2762,6,58
2022100204,2820,6,43
2022100204,2980,6,55
2022100204,3001,6,54
2022100204,3062,6,58
2022100204,3138,6,53
2022100204,3183,6,41
2022100204,3240,6,40
2022100204,3385,6,39
2022100204,3428,6,41
2022100204,3540,6,44
2022100204,3854,6,34
2022100205,87,6,44
2022100205,137,6,45
2022100205,282,6,42
2022100205,443,6,45
2022100205,715,6,46
2022100205,820,6,47
2022100205,997,6,52
2022100205,1084,6,85
2022100205,1133,6,57
2022100205,1243,6,42
2022100205,1306,6,61
2022100205,1497,6,46
2022100205,1547,6,48
2022100205,1793,6,53
2022100205,1939,6,44
2022100205,1960,6,46
2022100205,2065,6,43
2022100205,2291,6,57
2022100205,2314,6,45
2022100205,2335,6,37
2022100205,2356,6,45
2022100205,2463,6,85
2022100205,2533,6,48
2022100205,2625,6,42
2022100205,2648,6,94
2022100205,2822,6,55
2022100205,2986,6,34
2022100205,3078,6,74
2022100205,3379,6,45
2022100205,3503,6,64
2022100205,3693,6,37
2022100205,3949,6,41
2022100205,3970,6,52
2022100205,4026,6,48
2022100205,4072,6,81
2022100205,4204,6,46
2022100205,4464,6,42
2022100205,4485,6,45
2022100205,4513,6,44
2022100206,56,6,51
2022100206,134,6,46
2022100206,260,6,54
2022100206,338,6,42
2022100206,484,6,48
2022100206,568,6,62
2022100206,593,6,49
2022100206,856,6,52
2022100206,877,6,57
2022100206,917,6,55
2022100206,967,6,44
2022100206,988,6,51
2022100206,1131,6,62
2022100206,1176,6,73
2022100206,1224,6,118
2022100206,1286,6,76
2022100206,1341,6,41
2022100206,1434,6,21
2022100206,1653,6,52
2022100206,1674,6,58
2022100206,2090,6,48
2022100206,2176,6,63
2022100206,2519,6,55
2022100206,2611,6,69
2022100206,2702,6,58
2022100206,3017,6,53
2022100206,3183,6,43
2022100206,3306,6,64
2022100206,3338,6,51
2022100206,3902,6,57
2022100207,56,6,43
2022100207,77,6,53
2022100207,120,6,40
2022100207,165,6,47
2022100207,186,6,60
2022100207,343,6,41
2022100207,413,6,67
2022100207,507,6,41
2022100207,591,6,43
2022100207,612,6,35
2022100207,710,6,71
2022100207,787,6,46
2022100207,832,6,38
2022100207,944,6,41
2022100207,1137,6,46
2022100207,1181,6,51
2022100207,1223,6,37
2022100207,1348,6,44
2022100207,1380,6,87
2022100207,1437,6,37
2022100207,1517,6,42
2022100207,1647,6,43
2022100207,1824,6,52
2022100207,1851,6,46
2022100207,1913,6,46
2022100207,2151,6,44
2022100207,2267,6,64
2022100207,2288,6,62
2022100207,2356,6,65
2022100207,2377,6,45
2022100207,2422,6,43
2022100207,2530,6,38
2022100207,2708,6,49
2022100207,2777,6,45
2022100207,2888,6,41
2022100207,3003,6,56
2022100207,3117,6,39
2022100207,3211,6,58
2022100207,3232,6,52
2022100207,3253,6,33
2022100207,3375,6,49
2022100207,3459,6,54
2022100207,3487,6,36
2022100208,56,6,47
2022100208,77,6,46
2022100208,235,6,50
2022100208,256,6,54
2022100208,309,6,50
2022100208,330,6,52
2022100208,431,6,52
2022100208,473,6,65
2022100208,605,6,47
2022100208,678,6,47
2022100208,699,6,51
2022100208,754,6,65
2022100208,775,6,47
2022100208,870,6,42
2022100208,930,6,51
2022100208,1067,6,54
2022100208,1164,6,77
2022100208,1242,6,39
2022100208,1327,6,43
2022100208,1401,6,57
2022100208,1544,6,66
2022100208,1633,6,56
2022100208,1756,6,59
2022100208,1853,6,40
2022100208,2064,6,57
2022100208,2085,6,55
2022100208,2130,6,67
2022100208,2383,6,47
2022100208,2564,6,53
2022100208,2830,6,59
2022100208,2919,6,37
2022100208,2963,6,48
2022100208,3042,6,45
2022100208,3063,6,48
2022100208,3142,6,64
2022100208,3163,6,31
2022100208,3205,6,47
2022100208,3250,6,59
2022100208,3340,6,52
2022100208,3365,6,46
2022100208,3397,6,44
2022100208,3420,6,44
2022100208,3565,6,57
2022100208,3605,6,39
2022100208,3626,6,31
2022100208,3654,6,42
2022100208,3722,6,55
2022100208,3743,6,58
2022100208,3771,6,40
2022100209,68,6,60
2022100209,180,6,54
2022100209,201,6,52
2022100209,355,6,44
2022100209,501,6,48
2022100209,522,6,40
2022100209,596,6,39
2022100209,617,6,61
2022100209,654,6,38
2022100209,764,6,47
2022100209,809,6,41
2022100209,861,6,52
2022100209,986,6,59
2022100209,1182,6,50
2022100209,1360,6,37
2022100209,1431,6,54
2022100209,1476,6,50
2022100209,1497,6,47
2022100209,1518,6,47
2022100209,1560,6,60
2022100209,1602,6,53
2022100209,1677,6,48
2022100209,1791,6,56
2022100209,1819,6,55
2022100209,1840,6,43
2022100209,1971,6,35
2022100209,2315,6,42
2022100209,2386,6,48
2022100209,2431,6,52
2022100209,2483,6,52
2022100209,2584,6,41
2022100209,2631,6,54
2022100209,2652,6,81
2022100209,2673,6,66
2022100209,2694,6,44
2022100209,2869,6,54
2022100209,2895,6,47
2022100209,2979,6,76
2022100209,3053,6,76
2022100209,3122,6,39
2022100209,3175,6,52
2022100209,3196,6,46
2022100209,3445,6,48
2022100209,3473,6,46
2022100209,3518,6,46
2022100209,3539,6,43
2022100209,3560,6,48
2022100209,3581,6,40
2022100209,3602,6,58
2022100210,56,6,68
2022100210,101,6,58
2022100210,168,6,37
2022100210,285,6,43
2022100210,306,6,48
2022100210,441,6,46
2022100210,488,6,42
2022100210,664,6,64
2022100210,735,6,43
2022100210,799,6,42
2022100210,820,6,58
2022100210,841,6,31
2022100210,941,6,46
2022100210,962,6,40
2022100210,1018,6,30
2022100210,1039,6,65
2022100210,1060,6,73
2022100210,1081,6,51
2022100210,1391,6,41
2022100210,1536,6,39
2022100210,1626,6,64
2022100210,1735,6,29
2022100210,1873,6,52
2022100210,1894,6,37
2022100210,2136,6,37
2022100210,2254,6,43
2022100210,2275,6,51
2022100210,2296,6,47
2022100210,2441,6,51
2022100210,2462,6,53
2022100210,2555,6,41
2022100210,2667,6,55
2022100210,2735,6,37
2022100210,2930,6,90
2022100210,2975,6,51
2022100210,3022,6,37
2022100210,3129,6,41
2022100210,3169,6,46
2022100210,3303,6,49
2022100210,3370,6,33
2022100210,3436,6,70
2022100210,3705,6,42
2022100210,3834,6,46
2022100210,4013,6,36
2022100210,4034,6,45
